Model,Image,Has_Lesion,Dice,IoU,Precision,Recall,GT_Lesion_Pixels,Pred_Lesion_Pixels,IRF_Dice,IRF_IoU,IRF_Precision,IRF_Recall,SRF_Dice,SRF_IoU,SRF_Precision,SRF_Recall,PED_Dice,PED_IoU,PED_Precision,PED_Recall
Attention U-Net,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice042.png,1,0.9422250859106529,0.890761421319797,0.9825307950727884,0.9050959356302868,4847,4501,,,,,0.9422250859106529,0.890761421319797,0.9825307950727884,0.9050959356302868,,,,
Attention U-Net,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice043.png,1,0.9212917350848385,0.854069413436168,0.9439210408254822,0.8997220440453282,4677,4562,,,,,0.9212917350848385,0.854069413436168,0.9439210408254822,0.8997220440453282,,,,
Attention U-Net,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice044.png,1,0.8851829634073185,0.7940163581575549,0.9466256094431614,0.831230283911672,4438,4027,,,,,0.8851829634073185,0.7940163581575549,0.9466256094431614,0.831230283911672,,,,
Attention U-Net,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice046.png,1,0.9410288582183187,0.8886255924170616,0.9443465122135483,0.9377344336084021,3999,4004,,,,,0.9410288582183187,0.8886255924170616,0.9443465122135483,0.9377344336084021,,,,
Attention U-Net,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice047.png,1,0.9180064308681672,0.8484398216939079,0.8742026027047717,0.9664315937940762,3545,3969,,,,,0.9180064308681672,0.8484398216939079,0.8742026027047717,0.9664315937940762,,,,
Attention U-Net,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice048.png,1,0.8849643551523008,0.7936646323743098,0.9235711870138654,0.8494556765163297,3215,2957,,,,,0.8849643551523008,0.7936646323743098,0.9235711870138654,0.8494556765163297,,,,
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice011.png,1,0.703862660944206,0.543046357615894,0.6949152542372882,0.7130434782608696,115,174,,,,,,,,,0.703862660944206,0.543046357615894,0.6949152542372882,0.7130434782608696
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice012.png,1,0.8338368580060423,0.7150259067357513,0.8625,0.8070175438596491,171,217,,,,,,,,,0.8338368580060423,0.7150259067357513,0.8625,0.8070175438596491
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice013.png,1,0.7214087351678868,0.5660173160173161,0.5859784283513096,0.9409356725146198,266,438,,,,,0.7647058823529411,0.6190476190476191,0.6363636363636364,0.9578947368421052,0.6781115879828327,0.512987012987013,0.535593220338983,0.9239766081871345
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice014.png,1,0.771368193277087,0.6286074590065491,0.7521505049891716,0.8047100910930017,634,663,,,,,0.7982646420824295,0.6642599277978339,0.7131782945736435,0.9064039408866995,0.7444717444717445,0.5929549902152642,0.7911227154046997,0.703016241299304
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice015.png,1,0.7914153718353854,0.6619643274658472,0.7112943003288272,0.9197782191327375,815,1116,,,,,0.7122207621550591,0.5530612244897959,0.569327731092437,0.9508771929824561,0.8706099815157117,0.7708674304418985,0.8532608695652174,0.8886792452830189
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice017.png,1,0.7879602998256735,0.6516427662836082,0.8434779582026556,0.7442843952767377,1685,1669,,,,,0.8248716486023959,0.7019417475728156,0.8291284403669725,0.8206583427922814,0.7510489510489511,0.6013437849944009,0.8578274760383386,0.667910447761194
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice018.png,1,0.574744860872852,0.5060669588971476,0.5503083635455851,0.6021830875484923,1809,1984,0.0,0.0,0.0,0.0,0.8947867298578199,0.8096054888507719,0.87569573283859,0.9147286821705426,0.8294478527607362,0.7085953878406709,0.7752293577981652,0.8918205804749341
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice019.png,1,0.746830559183718,0.6244222613350437,0.7528260318281169,0.744176917939278,2259,2167,0.5135699373695198,0.3455056179775281,0.47674418604651164,0.5565610859728507,0.9186046511627907,0.8494623655913979,0.9600694444444444,0.8805732484076433,0.8083170890188434,0.678298800436205,0.821664464993395,0.7953964194373402
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice020.png,1,0.7799553200979172,0.651523972090112,0.7865064128522269,0.7765831090162009,2365,2286,0.6368932038834951,0.4672364672364672,0.6381322957198443,0.6356589147286822,0.8930769230769231,0.8068102849200834,0.9477551020408164,0.8443636363636363,0.8098958333333334,0.6805251641137856,0.7736318407960199,0.8497267759562842
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice021.png,1,0.7467745970357869,0.615601839904745,0.7035930673955635,0.8009339603535183,3042,3397,0.5559322033898305,0.38497652582159625,0.5403624382207578,0.5724258289703316,0.8943089430894309,0.8088235294117647,0.876993166287016,0.9123222748815166,0.7900826446280992,0.6530054644808743,0.6934235976789168,0.9180537772087067
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice022.png,1,0.7597579063156455,0.6268720027203027,0.7422633537966353,0.7836435658956201,3612,3833,0.6150206978119456,0.444064901793339,0.6598984771573604,0.5758582502768549,0.8997518610421836,0.8177717636445647,0.8559962228517469,0.9482217573221757,0.7645011600928074,0.6187793427230047,0.7108953613807982,0.8268506900878294
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice025.png,1,0.8233556988315667,0.7056622103851273,0.8297726176546106,0.8272688193726189,4188,4150,0.7452631578947368,0.5939597315436241,0.8271028037383178,0.6781609195402298,0.9125509741730856,0.8391666666666666,0.923006416131989,0.9023297491039427,0.8122529644268774,0.6838602329450915,0.7392086330935251,0.9013157894736842
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice030.png,1,0.7882301305360429,0.6741905662454841,0.9181656074679331,0.7236079037965156,2533,2286,0.5769230769230769,0.40540540540540543,0.9302325581395349,0.4181184668989547,0.8763376932223543,0.7798941798941799,0.8933333333333333,0.8599766627771295,0.9114296214626976,0.837272113436867,0.9309309309309309,0.8927285817134629
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice034.png,1,0.6823290652110181,0.5434497668749637,0.5749255733307161,0.8872635561160152,1166,1467,0.5125628140703518,0.34459459459459457,0.3695652173913043,0.8360655737704918,,,,,0.8520953163516845,0.7423049391553329,0.780285929270128,0.9384615384615385
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice036.png,1,0.5497669317247053,0.4263754045307443,0.5129002767972778,0.8378048780487806,850,902,0.2857142857142857,0.16666666666666666,0.16981132075471697,0.9,,,,,0.8138195777351248,0.686084142394822,0.8559892328398385,0.775609756097561
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice037.png,1,0.6979062811565304,0.5359877488514548,0.7368421052631579,0.6628787878787878,528,475,,,,,,,,,0.6979062811565304,0.5359877488514548,0.7368421052631579,0.6628787878787878
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice038.png,1,0.66189111747851,0.49464668094218417,0.8279569892473119,0.5513126491646778,419,302,,,,,,,,,0.66189111747851,0.49464668094218417,0.8279569892473119,0.5513126491646778
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice039.png,1,0.8165467625899281,0.6899696048632219,0.7909407665505227,0.8438661710037175,269,383,,,,,,,,,0.8165467625899281,0.6899696048632219,0.7909407665505227,0.8438661710037175
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice040.png,1,0.8345323741007195,0.7160493827160493,0.8055555555555556,0.8656716417910447,201,259,,,,,,,,,0.8345323741007195,0.7160493827160493,0.8055555555555556,0.8656716417910447
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice041.png,1,0.6721991701244814,0.50625,0.648,0.6982758620689655,116,165,,,,,,,,,0.6721991701244814,0.50625,0.648,0.6982758620689655
Attention U-Net,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice048.png,0,,,,,0,0,,,,,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice013.png,0,,,,,0,0,,,,,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice017.png,1,0.2594594594594595,0.14906832298136646,0.19047619047619047,0.4067796610169492,59,129,0.2594594594594595,0.14906832298136646,0.19047619047619047,0.4067796610169492,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice019.png,1,0.6390977443609023,0.4696132596685083,0.5862068965517241,0.7024793388429752,363,435,0.6390977443609023,0.4696132596685083,0.5862068965517241,0.7024793388429752,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice020.png,1,0.5883922615076718,0.4168241965973535,0.582562747688243,0.5943396226415094,742,757,0.5883922615076718,0.4168241965973535,0.582562747688243,0.5943396226415094,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice021.png,1,0.7375478927203065,0.5842185128983308,0.7019143117593437,0.7769929364278506,991,1097,0.7375478927203065,0.5842185128983308,0.7019143117593437,0.7769929364278506,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice024.png,1,0.9166444740346205,0.8461160275319567,0.9183564567769477,0.9149388623072834,1881,1874,0.9166444740346205,0.8461160275319567,0.9183564567769477,0.9149388623072834,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice025.png,1,0.9064342476288131,0.8288795124238162,0.968236582694414,0.8520481927710843,2075,1826,0.9064342476288131,0.8288795124238162,0.968236582694414,0.8520481927710843,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice026.png,1,0.9500964984835952,0.904936974789916,0.9696117051209905,0.9313513513513514,1850,1777,0.9500964984835952,0.904936974789916,0.9696117051209905,0.9313513513513514,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice027.png,1,0.951004582305252,0.9065860215053764,0.9158180583842498,0.9890029325513197,1364,1473,0.951004582305252,0.9065860215053764,0.9158180583842498,0.9890029325513197,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice028.png,1,0.9130742049469964,0.8400520156046815,0.8984700973574409,0.9281609195402298,696,750,0.9130742049469964,0.8400520156046815,0.8984700973574409,0.9281609195402298,,,,,,,,
Attention U-Net,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice044.png,0,,,,,0,0,,,,,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice020.png,1,0.5618729096989966,0.39069767441860465,0.6,0.5283018867924528,159,140,0.5618729096989966,0.39069767441860465,0.6,0.5283018867924528,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice022.png,1,0.6076260762607626,0.4363957597173145,0.6083743842364532,0.6068796068796068,407,406,0.6076260762607626,0.4363957597173145,0.6083743842364532,0.6068796068796068,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice023.png,1,0.7870445344129555,0.6488651535380507,0.8452173913043478,0.7363636363636363,660,605,0.7870445344129555,0.6488651535380507,0.8452173913043478,0.7363636363636363,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice025.png,1,0.47540983606557374,0.3118279569892473,0.48739495798319327,0.464,125,119,0.47540983606557374,0.3118279569892473,0.48739495798319327,0.464,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice026.png,1,0.813141683778234,0.6851211072664359,0.7719298245614035,0.8590021691973969,461,513,0.813141683778234,0.6851211072664359,0.7719298245614035,0.8590021691973969,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice027.png,1,0.6445783132530121,0.47555555555555556,0.7254237288135593,0.5799457994579946,369,295,0.6445783132530121,0.47555555555555556,0.7254237288135593,0.5799457994579946,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice029.png,1,0.5374449339207048,0.3674698795180723,0.6853932584269663,0.4420289855072464,138,89,0.5374449339207048,0.3674698795180723,0.6853932584269663,0.4420289855072464,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice031.png,1,0.496551724137931,0.3302752293577982,0.7659574468085106,0.3673469387755102,294,154,0.496551724137931,0.3302752293577982,0.7659574468085106,0.3673469387755102,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice032.png,1,0.5083682008368201,0.34081346423562414,0.7341389728096677,0.3888,625,331,0.5083682008368201,0.34081346423562414,0.7341389728096677,0.3888,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice033.png,1,0.6828358208955224,0.5184135977337111,0.7689075630252101,0.6140939597315436,596,508,0.6828358208955224,0.5184135977337111,0.7689075630252101,0.6140939597315436,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice034.png,1,0.5757906215921483,0.40428790199081166,0.6270783847980997,0.532258064516129,496,429,0.5757906215921483,0.40428790199081166,0.6270783847980997,0.532258064516129,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice035.png,1,0.6187845303867403,0.448,0.7813953488372093,0.5121951219512195,656,430,0.6187845303867403,0.448,0.7813953488372093,0.5121951219512195,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice036.png,1,0.6103703703703703,0.43923240938166314,0.6195488721804512,0.6014598540145986,685,665,0.6103703703703703,0.43923240938166314,0.6195488721804512,0.6014598540145986,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice038.png,1,0.6641975308641975,0.49722735674676527,0.7163781624500666,0.619102416570771,869,751,0.6641975308641975,0.49722735674676527,0.7163781624500666,0.619102416570771,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice039.png,1,0.5352363960749331,0.3654080389768575,0.6479481641468683,0.45592705167173253,658,463,0.5352363960749331,0.3654080389768575,0.6479481641468683,0.45592705167173253,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice040.png,1,0.5613207547169812,0.3901639344262295,0.4524714828897338,0.7391304347826086,322,526,0.5613207547169812,0.3901639344262295,0.4524714828897338,0.7391304347826086,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice041.png,1,0.5552353506243997,0.38430851063829785,0.5207207207207207,0.5946502057613169,486,555,0.5552353506243997,0.38430851063829785,0.5207207207207207,0.5946502057613169,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice042.png,1,0.5108493490390577,0.3430474604496253,0.48757396449704143,0.5364583333333334,768,845,0.5108493490390577,0.3430474604496253,0.48757396449704143,0.5364583333333334,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice044.png,1,0.7299642674834099,0.5747588424437299,0.7273652085452695,0.7325819672131147,976,983,0.7299642674834099,0.5747588424437299,0.7273652085452695,0.7325819672131147,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice045.png,1,0.5501193317422435,0.3794238683127572,0.5806045340050378,0.5226757369614512,882,794,0.5501193317422435,0.3794238683127572,0.5806045340050378,0.5226757369614512,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice046.png,1,0.6614664586583463,0.49417249417249415,0.6272189349112426,0.6996699669966997,909,1014,0.6614664586583463,0.49417249417249415,0.6272189349112426,0.6996699669966997,,,,,,,,
Attention U-Net,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice048.png,1,0.7033158813263525,0.5423956931359354,0.7274368231046932,0.6807432432432432,592,554,0.7033158813263525,0.5423956931359354,0.7274368231046932,0.6807432432432432,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice001.png,1,0.7948450017415535,0.6595375722543353,0.789073305670816,0.8007017543859649,1425,1446,0.7948450017415535,0.6595375722543353,0.789073305670816,0.8007017543859649,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice002.png,1,0.662613981762918,0.4954545454545455,0.684304932735426,0.6422558922558923,1188,1115,0.662613981762918,0.4954545454545455,0.684304932735426,0.6422558922558923,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice003.png,1,0.7148325358851675,0.556217423678332,0.7053824362606232,0.7245392822502424,1031,1059,0.7148325358851675,0.556217423678332,0.7053824362606232,0.7245392822502424,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice004.png,1,0.7804175665946724,0.6399055489964581,0.7660777385159011,0.7953044754218636,1363,1415,0.7804175665946724,0.6399055489964581,0.7660777385159011,0.7953044754218636,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice005.png,1,0.8255846717385179,0.7029750479846449,0.8071625344352618,0.8448673587081892,1734,1815,0.8255846717385179,0.7029750479846449,0.8071625344352618,0.8448673587081892,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice006.png,1,0.7964872088583429,0.6618020304568528,0.7986217457886677,0.7943640517897944,1313,1306,0.7964872088583429,0.6618020304568528,0.7986217457886677,0.7943640517897944,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice007.png,1,0.7319347319347319,0.5772058823529411,0.7168949771689498,0.7476190476190476,1050,1095,0.7319347319347319,0.5772058823529411,0.7168949771689498,0.7476190476190476,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice008.png,1,0.8527696793002916,0.7433290978398983,0.8938120702826585,0.8153310104529616,1435,1309,0.8527696793002916,0.7433290978398983,0.8938120702826585,0.8153310104529616,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice010.png,1,0.8776556776556776,0.7819843342036553,0.883480825958702,0.8719068413391557,687,678,0.8776556776556776,0.7819843342036553,0.883480825958702,0.8719068413391557,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice013.png,1,0.8183118741058655,0.6924939467312349,0.8719512195121951,0.77088948787062,371,328,0.8183118741058655,0.6924939467312349,0.8719512195121951,0.77088948787062,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice015.png,1,0.5806451612903226,0.4090909090909091,0.7180851063829787,0.48736462093862815,277,188,0.5806451612903226,0.4090909090909091,0.7180851063829787,0.48736462093862815,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice016.png,1,0.7296,0.5743073047858942,0.8085106382978723,0.6647230320699709,343,282,0.7296,0.5743073047858942,0.8085106382978723,0.6647230320699709,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice017.png,1,0.585956416464891,0.4143835616438356,0.6759776536312849,0.5170940170940171,234,179,0.585956416464891,0.4143835616438356,0.6759776536312849,0.5170940170940171,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice018.png,1,0.7357293868921776,0.5819397993311036,0.7467811158798283,0.725,480,466,0.7357293868921776,0.5819397993311036,0.7467811158798283,0.725,,,,,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice020.png,1,0.6535617059891108,0.49128736007638474,0.559324216737695,0.8604134581210757,803,949,0.7381578947368421,0.5849843587069864,0.7137404580152672,0.7643051771117166,0.5689655172413793,0.39759036144578314,0.4049079754601227,0.9565217391304348,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice022.png,1,0.7912994419452666,0.6703339918056774,0.7481369906453148,0.8650468407737013,742,980,0.6742485783915516,0.508578431372549,0.5592991913746631,0.8486707566462167,0.9083503054989817,0.832089552238806,0.9369747899159664,0.8814229249011858,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice023.png,1,0.8071748818656359,0.6777179604474706,0.7493249887208913,0.8751284751540911,1294,1536,0.7776735459662288,0.6362240982348427,0.711587982832618,0.8572905894519132,0.836676217765043,0.7192118226600985,0.7870619946091644,0.8929663608562691,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice024.png,1,0.7941374149275648,0.6605017965748416,0.7896872920825017,0.8024051803885291,1281,1227,0.8353336533845416,0.717230008244023,0.8682634730538922,0.8048103607770583,0.7529411764705882,0.6037735849056604,0.7111111111111111,0.8,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice025.png,1,0.7227449792243767,0.5961197291274529,0.6798396915584416,0.7892318643629068,1011,1050,0.8986149584487535,0.8158953722334004,0.9051339285714286,0.8921892189218922,0.546875,0.3763440860215054,0.45454545454545453,0.6862745098039216,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice026.png,1,0.273972602739726,0.18867924528301888,0.3645833333333333,0.219435736677116,380,192,0.547945205479452,0.37735849056603776,0.7291666666666666,0.438871473354232,0.0,0.0,0.0,0.0,,,,
Attention U-Net,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice037.png,0,,,,,0,11,,,,,,,,,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice003.png,1,0.4148936170212766,0.26174496644295303,0.2689655172413793,0.9069767441860465,43,154,,,,,0.4148936170212766,0.26174496644295303,0.2689655172413793,0.9069767441860465,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice004.png,1,0.45918367346938777,0.2980132450331126,0.2980132450331126,1.0,45,151,,,,,0.45918367346938777,0.2980132450331126,0.2980132450331126,1.0,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice005.png,1,0.6721991701244814,0.50625,0.5472972972972973,0.8709677419354839,93,205,,,,,0.6721991701244814,0.50625,0.5472972972972973,0.8709677419354839,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice006.png,1,0.8122605363984674,0.6838709677419355,0.8525469168900804,0.775609756097561,410,478,,,,,0.8122605363984674,0.6838709677419355,0.8525469168900804,0.775609756097561,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice007.png,1,0.8256997455470738,0.7031419284940412,0.9488304093567251,0.7308558558558559,888,684,,,,,0.8256997455470738,0.7031419284940412,0.9488304093567251,0.7308558558558559,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice008.png,1,0.886873508353222,0.7967409948542024,0.9636929460580913,0.8213969938107869,1131,964,,,,,0.886873508353222,0.7967409948542024,0.9636929460580913,0.8213969938107869,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice009.png,1,0.8460007958615201,0.733103448275862,0.9148020654044751,0.7868245743893413,1351,1650,,,,,0.8460007958615201,0.733103448275862,0.9148020654044751,0.7868245743893413,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice010.png,1,0.9122448979591836,0.8386491557223265,0.8690861957226182,0.9599141016463851,1397,1684,,,,,0.9122448979591836,0.8386491557223265,0.8690861957226182,0.9599141016463851,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice011.png,1,0.8777468276075518,0.7821290678433536,0.7908533184606804,0.9860917941585535,1438,1991,,,,,0.8777468276075518,0.7821290678433536,0.7908533184606804,0.9860917941585535,,,,
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice013.png,1,0.7777175121033563,0.6451056392079153,0.7052790126166999,0.913059163059163,1480,1632,,,,,0.8672282390693943,0.7655807365439093,0.8767234387672344,0.8579365079365079,0.6882067851373183,0.5246305418719212,0.5338345864661654,0.9681818181818181
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice014.png,1,0.8760683368370803,0.779623815338101,0.8967458459649258,0.8630331215970961,1536,1527,,,,,0.8865979381443299,0.7962962962962963,0.849802371541502,0.9267241379310345,0.8655387355298308,0.7629513343799058,0.9436893203883495,0.7993421052631579
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice015.png,1,0.5881170392837175,0.5272463786788785,0.5653590206481934,0.6140713981084268,1939,2148,0.0,0.0,0.0,0.0,0.847940074906367,0.7360208062418726,0.7894002789400278,0.9158576051779935,0.9164110429447853,0.8457183297947629,0.9066767830045523,0.9263565891472868
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice017.png,1,0.6678236831901134,0.5299296111855967,0.6508083653307359,0.6959388584388584,2139,2205,,,,,0.48559670781893005,0.32065217391304346,0.4244604316546763,0.5673076923076923,0.8500506585612969,0.7392070484581498,0.8771562990067956,0.8245700245700246
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice018.png,1,0.296838949127769,0.23732442914197027,0.32025382025382026,0.2813883207668122,2022,1636,0.09302325581395349,0.04878048780487805,0.07692307692307693,0.11764705882352941,0.0,0.0,0.0,0.0,0.7974935915693535,0.6631927996210327,0.8838383838383839,0.7265179034769071
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice019.png,1,0.6571917380520421,0.5054657626551554,0.6659503363281608,0.7826594920685687,2230,2233,0.4631578947368421,0.3013698630136986,0.30275229357798167,0.9850746268656716,0.7090909090909091,0.5492957746478874,0.8357142857142857,0.6157894736842106,0.7993264103283749,0.6657316503038803,0.8593844296922148,0.7471143756558237
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice021.png,1,0.6720577310508773,0.5091367688383258,0.669021081857828,0.7322735388481633,1600,1916,0.6340057636887608,0.4641350210970464,0.502283105022831,0.859375,0.7550335570469798,0.6064690026954178,0.9414225941422594,0.6302521008403361,0.6271338724168913,0.4568062827225131,0.5633575464083939,0.707193515704154
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice022.png,1,0.730008276565069,0.5797620971703284,0.7137480210620922,0.7512140410789945,1673,1879,0.6553323029366306,0.48735632183908045,0.6347305389221557,0.6773162939297125,0.8241206030150754,0.7008547008547008,0.8541666666666666,0.7961165048543689,0.7105719237435009,0.5510752688172043,0.6523468575974543,0.780209324452902
Attention U-Net,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice023.png,1,0.5914330089422816,0.42191666262053545,0.6951683402384035,0.5654237872605328,1413,1081,0.5620437956204379,0.39086294416243655,0.8555555555555555,0.41847826086956524,0.5469387755102041,0.37640449438202245,0.44966442953020136,0.6979166666666666,0.6653164556962026,0.4984825493171472,0.7802850356294537,0.5798764342453663
